Record_ID,Timestamp,Latitude,Longitude,Road_ID,Vehicle_Count,Avg_Speed_kmh,Vehicle_Type,Traffic_Density,Weather,Visibility_m,Road_Condition,Accident_Occurred,Accident_Severity,Alert_Generated,temperature,Humidity,Year,Month,Day,Hour,DayOfWeek,Accident_Flag,Alert_Flag
3464,2022-10-02 06:53:00,20.83782111,74.01801029,RD-110,291,70,Bike,Very High,Fog,8767,Dry,No,None,No,37.98,30.7,2022,10,2,6,Sunday,0,0
3465,2023-07-15 17:37:00,10.78136923,75.0330068,RD-193,264,72,Bike,Very High,Snow,5536,Dry,No,None,No,25.38,63.41,2023,7,15,17,Saturday,0,0
3466,2022-05-10 00:58:00,21.04773056,96.60362618,RD-393,162,52,Mixed,Low,Rain,3161,Under Maintenance,No,None,No,41.15,69.69,2022,5,10,0,Tuesday,0,0
3467,2018-09-16 13:20:00,16.53921512,78.69938787,RD-282,344,80,Car,Low,Rain,654,Slippery,No,None,No,33.66,65.51,2018,9,16,13,Sunday,0,0
3468,2021-03-05 23:43:00,30.55965739,89.16089735,RD-475,223,84,Bus,Very High,Snow,415,Slippery,No,None,No,40.03,74.18,2021,3,5,23,Friday,0,0
3469,2022-09-17 12:05:00,10.8025407,92.36182981,RD-382,116,93,Bike,High,Snow,2282,Under Maintenance,No,None,No,45.12,64.28,2022,9,17,12,Saturday,0,0
3470,2019-10-08 20:25:00,21.08968806,78.05871716,RD-131,110,27,Mixed,Medium,Storm,4829,Slippery,No,None,No,25.09,34.01,2019,10,8,20,Tuesday,0,0
3471,2021-07-15 01:17:00,25.15022427,78.35791554,RD-185,122,21,Mixed,Very High,Fog,3170,Wet,No,None,No,20.57,36.99,2021,7,15,1,Thursday,0,0
3472,2022-12-31 22:31:00,36.58603234,90.41956535,RD-493,377,65,Truck,High,Clear,1609,Wet,No,None,No,43.37,65.79,2022,12,31,22,Saturday,0,0
3473,2018-06-17 00:07:00,10.5986358,85.60303898,RD-232,201,56,Car,Low,Clear,8196,Wet,No,None,Yes,38.29,46.5,2018,6,17,0,Sunday,0,1
3474,2019-08-20 09:45:00,11.30485369,78.49080558,RD-230,477,46,Mixed,Medium,Fog,914,Slippery,No,None,Yes,40.99,34.78,2019,8,20,9,Tuesday,0,1
3475,2018-04-08 12:13:00,36.65342565,89.73741584,RD-492,190,115,Bus,Low,Storm,9825,Dry,No,None,No,45.14,55.78,2018,4,8,12,Sunday,0,0
3476,2022-11-04 02:26:00,19.76312948,93.04744519,RD-204,59,55,Car,Low,Snow,3662,Under Maintenance,No,None,No,44.08,63.26,2022,11,4,2,Friday,0,0
3477,2022-02-26 17:35:00,29.56771491,74.81611026,RD-1,38,114,Bus,High,Rain,7980,Under Maintenance,No,None,Yes,48.83,49.72,2022,2,26,17,Saturday,0,1
3478,2023-08-21 13:47:00,30.72078609,68.70632788,RD-372,366,5,Mixed,High,Fog,538,Dry,No,None,No,36.08,73.23,2023,8,21,13,Monday,0,0
3479,2020-05-15 10:06:00,17.12222287,75.95026493,RD-18,412,25,Car,Very High,Storm,5558,Wet,No,None,No,34.65,68.63,2020,5,15,10,Friday,0,0
3480,2021-06-01 18:09:00,14.214706,87.56019954,RD-146,113,61,Mixed,Very High,Fog,4104,Slippery,No,None,No,32.06,49.97,2021,6,1,18,Tuesday,0,0
3481,2018-08-08 16:26:00,16.0066448,94.5423153,RD-306,104,40,Mixed,Medium,Rain,4760,Slippery,No,None,No,24.61,75.29,2018,8,8,16,Wednesday,0,0
3482,2023-01-26 10:30:00,30.16740933,93.02886682,RD-9,67,6,Mixed,High,Clear,3601,Dry,No,None,No,37.18,68.92,2023,1,26,10,Thursday,0,0
3483,2020-10-13 13:39:00,32.37390408,74.44294737,RD-266,151,27,Bike,Medium,Snow,1112,Under Maintenance,No,None,No,28.31,68.25,2020,10,13,13,Tuesday,0,0
3484,2020-07-25 08:32:00,28.28564318,93.54900483,RD-70,134,64,Bike,Very High,Storm,7610,Slippery,No,None,No,47.64,63.21,2020,7,25,8,Saturday,0,0
3485,2023-11-17 03:30:00,20.79559952,91.51121988,RD-456,408,108,Bus,Low,Clear,3524,Wet,No,None,No,37.5,30.68,2023,11,17,3,Friday,0,0
3486,2021-06-24 11:56:00,15.61434025,89.29762755,RD-155,72,63,Bike,Medium,Rain,7801,Slippery,No,None,No,37.79,71.79,2021,6,24,11,Thursday,0,0
3487,2018-04-27 11:48:00,20.33222223,87.95857949,RD-4,266,70,Bus,Very High,Fog,5900,Wet,Yes,Minor,No,30.65,52.56,2018,4,27,11,Friday,1,0
3488,2018-01-24 01:04:00,34.52127197,91.40568226,RD-154,381,47,Bike,Low,Storm,5578,Wet,No,None,Yes,21.56,86.56,2018,1,24,1,Wednesday,0,1
3489,2020-01-19 13:44:00,33.03267071,92.99015575,RD-114,213,63,Mixed,Very High,Storm,6536,Under Maintenance,No,None,No,20.95,79.08,2020,1,19,13,Sunday,0,0
3490,2021-05-12 05:10:00,17.37791002,91.75423248,RD-110,329,78,Bike,Very High,Clear,4605,Under Maintenance,No,None,No,32.7,65.26,2021,5,12,5,Wednesday,0,0
3491,2021-07-18 18:14:00,17.51028367,71.53360193,RD-439,148,111,Truck,High,Clear,7547,Wet,No,None,No,22.54,45.13,2021,7,18,18,Sunday,0,0
3492,2021-03-17 21:19:00,30.61924744,88.94248831,RD-162,184,77,Mixed,Low,Rain,5341,Wet,No,None,No,38.21,42.22,2021,3,17,21,Wednesday,0,0
3493,2023-08-26 20:25:00,20.37064752,92.3978224,RD-12,274,97,Truck,High,Clear,1186,Dry,No,None,No,46.43,50.42,2023,8,26,20,Saturday,0,0
3494,2018-01-29 12:49:00,24.60896145,73.3854742,RD-396,106,94,Mixed,Very High,Storm,9448,Slippery,No,None,No,46.49,58.59,2018,1,29,12,Monday,0,0
3495,2023-09-12 18:06:00,20.24721447,74.20012879,RD-421,191,40,Bike,Very High,Snow,6472,Slippery,No,None,Yes,39.77,47.76,2023,9,12,18,Tuesday,0,1
3496,2022-09-19 12:30:00,15.02782578,90.79333226,RD-483,127,64,Car,Medium,Rain,9547,Under Maintenance,No,None,No,26.34,60.9,2022,9,19,12,Monday,0,0
3497,2019-07-18 01:09:00,13.4767593,77.9739468,RD-354,420,97,Bus,Very High,Rain,659,Dry,No,None,No,45.89,39.92,2019,7,18,1,Thursday,0,0
3498,2020-02-16 09:02:00,12.04670986,79.59132915,RD-422,235,8,Mixed,Medium,Snow,6196,Dry,Yes,Minor,No,46.58,88.66,2020,2,16,9,Sunday,1,0
3499,2021-03-24 13:56:00,8.331260633,78.93761905,RD-142,138,25,Car,Medium,Rain,2235,Under Maintenance,Yes,None,No,25.9,36.48,2021,3,24,13,Wednesday,1,0
3500,2018-05-20 15:01:00,16.13787724,74.17214252,RD-471,19,101,Car,Low,Rain,5313,Slippery,No,None,No,42.12,85.92,2018,5,20,15,Sunday,0,0
3501,2022-12-04 20:20:00,12.97084912,95.22503448,RD-284,150,99,Bike,High,Clear,6814,Dry,No,None,No,28.6,84.81,2022,12,4,20,Sunday,0,0
3502,2023-09-08 14:52:00,15.48056237,91.3699391,RD-262,166,96,Mixed,Medium,Rain,6578,Slippery,No,None,No,44.08,61.52,2023,9,8,14,Friday,0,0
3503,2020-06-24 19:43:00,10.19831628,75.26563411,RD-285,120,104,Car,Very High,Storm,6355,Dry,No,None,No,49.92,73.49,2020,6,24,19,Wednesday,0,0
3504,2021-05-29 17:47:00,17.90522153,71.07652803,RD-293,270,101,Bus,Very High,Clear,7553,Under Maintenance,No,None,No,20.9,56.16,2021,5,29,17,Saturday,0,0
3505,2019-12-09 08:03:00,23.0787991,78.80569553,RD-475,468,8,Truck,Low,Fog,4920,Dry,No,None,No,46.92,67.8,2019,12,9,8,Monday,0,0
3506,2019-01-15 01:34:00,35.39257103,80.04394435,RD-293,62,8,Bike,Low,Storm,8180,Slippery,No,None,No,38.68,50.43,2019,1,15,1,Tuesday,0,0
3507,2022-04-11 12:47:00,18.06508694,68.2056719,RD-80,100,37,Bike,Low,Fog,4584,Wet,No,None,No,49.2,48.07,2022,4,11,12,Monday,0,0
3508,2021-08-20 04:48:00,8.899666396,93.72741253,RD-49,259,18,Bike,Medium,Clear,7516,Dry,No,None,Yes,33.95,64.69,2021,8,20,4,Friday,0,1
3509,2023-07-11 10:34:00,18.50856712,92.68723276,RD-20,176,116,Bus,Low,Storm,7230,Under Maintenance,No,None,No,45.42,59.89,2023,7,11,10,Tuesday,0,0
3510,2020-08-16 01:46:00,31.69950434,92.65473535,RD-236,258,13,Bike,Very High,Clear,1472,Wet,No,None,No,21.87,64.77,2020,8,16,1,Sunday,0,0
3511,2020-07-17 15:21:00,17.86427073,91.36829437,RD-183,237,92,Bus,High,Fog,3247,Wet,No,None,No,30.06,47.2,2020,7,17,15,Friday,0,0
3512,2020-03-12 22:07:00,16.46018945,89.26065182,RD-80,445,68,Car,Very High,Snow,7970,Dry,Yes,Fatal,No,22.01,52.02,2020,3,12,22,Thursday,1,0
3513,2021-05-19 03:01:00,34.65085909,86.40110018,RD-71,228,66,Mixed,High,Rain,9465,Wet,No,None,No,49.26,35.03,2021,5,19,3,Wednesday,0,0
3514,2023-06-01 15:10:00,16.61964907,95.84838846,RD-136,244,93,Car,Very High,Snow,6344,Slippery,No,None,No,44.51,33.14,2023,6,1,15,Thursday,0,0
3515,2022-11-24 18:14:00,36.13758883,88.64016757,RD-188,112,11,Mixed,Medium,Snow,5514,Under Maintenance,No,None,No,45.58,45.21,2022,11,24,18,Thursday,0,0
3516,2019-04-15 00:15:00,32.14643647,86.27710758,RD-456,55,114,Bike,Low,Clear,4831,Slippery,No,None,No,48.14,34.45,2019,4,15,0,Monday,0,0
3517,2023-03-24 20:51:00,27.84324765,90.87592755,RD-299,98,96,Car,Very High,Clear,9562,Under Maintenance,No,None,No,22.55,36.23,2023,3,24,20,Friday,0,0
3518,2020-04-07 10:34:00,25.35146193,75.14172342,RD-128,304,9,Bus,Very High,Rain,3161,Wet,No,None,No,31.57,78.78,2020,4,7,10,Tuesday,0,0
3519,2023-08-18 21:03:00,14.51863681,96.04722054,RD-120,353,114,Bike,Very High,Snow,3367,Slippery,No,None,Yes,22.13,32.33,2023,8,18,21,Friday,0,1
3520,2018-06-03 10:06:00,29.18155467,68.55569732,RD-132,51,17,Car,Medium,Storm,408,Dry,No,None,No,26.32,69.54,2018,6,3,10,Sunday,0,0
3521,2019-10-27 12:10:00,18.06700577,86.80374414,RD-416,185,6,Car,Low,Clear,302,Wet,No,None,No,26.88,46.35,2019,10,27,12,Sunday,0,0
3522,2022-02-05 21:52:00,22.08362264,70.23573181,RD-154,40,88,Bus,Medium,Snow,7771,Dry,No,None,No,34.07,82.29,2022,2,5,21,Saturday,0,0
3523,2020-08-20 17:56:00,11.01799468,92.74587115,RD-48,80,16,Bus,Very High,Fog,7323,Dry,No,None,Yes,28.06,59.1,2020,8,20,17,Thursday,0,1
3524,2021-10-16 20:19:00,16.58846919,96.06156347,RD-293,482,95,Car,Medium,Clear,510,Slippery,No,None,No,23.03,48.33,2021,10,16,20,Saturday,0,0
3525,2022-01-17 08:42:00,23.34446457,79.84971116,RD-205,479,11,Bus,High,Rain,2554,Under Maintenance,No,None,No,25.02,61.06,2022,1,17,8,Monday,0,0
3526,2021-09-15 07:15:00,21.57319809,92.8577762,RD-292,84,38,Truck,Low,Snow,8743,Wet,No,None,No,24.42,52.92,2021,9,15,7,Wednesday,0,0
3527,2022-11-02 05:19:00,17.9618815,77.73591899,RD-470,290,25,Truck,High,Clear,4499,Slippery,No,None,No,49.19,63.86,2022,11,2,5,Wednesday,0,0
3528,2020-08-13 18:52:00,21.6859687,72.62270714,RD-112,476,64,Bus,Very High,Rain,9315,Slippery,No,None,No,42.78,36.87,2020,8,13,18,Thursday,0,0
3529,2018-09-05 18:41:00,29.60285789,76.0228324,RD-376,397,86,Car,High,Rain,4769,Wet,No,None,No,49.03,89.82,2018,9,5,18,Wednesday,0,0
3530,2021-01-28 11:24:00,21.32044136,76.75341697,RD-40,226,14,Bus,Very High,Fog,4173,Under Maintenance,No,None,Yes,33.19,55.53,2021,1,28,11,Thursday,0,1
3531,2021-10-22 05:54:00,22.67853768,86.28937309,RD-371,491,42,Bus,Low,Rain,1484,Dry,No,None,No,28.35,50.89,2021,10,22,5,Friday,0,0
3532,2023-06-09 10:30:00,28.33323636,91.0882931,RD-167,37,62,Mixed,Medium,Clear,7568,Under Maintenance,Yes,Minor,No,43.95,72.61,2023,6,9,10,Friday,1,0
3533,2022-04-25 05:27:00,32.40682929,73.95127987,RD-406,473,60,Truck,Low,Clear,8355,Wet,No,None,No,29.79,51.83,2022,4,25,5,Monday,0,0
3534,2018-01-09 00:15:00,23.27904956,70.55798162,RD-248,11,107,Bike,Low,Storm,4093,Dry,No,None,No,28.98,80.0,2018,1,9,0,Tuesday,0,0
3535,2021-10-17 22:53:00,35.49709284,74.42790344,RD-89,35,48,Bike,High,Snow,8837,Wet,No,None,No,26.98,57.26,2021,10,17,22,Sunday,0,0
3536,2020-07-06 06:13:00,18.24997586,76.59959685,RD-250,337,89,Bike,High,Snow,8840,Slippery,No,None,No,23.89,73.17,2020,7,6,6,Monday,0,0
3537,2021-02-21 10:53:00,15.32409446,76.11462514,RD-423,180,84,Bus,Very High,Fog,267,Wet,No,None,No,27.69,36.45,2021,2,21,10,Sunday,0,0
3538,2018-03-12 18:01:00,28.09960618,74.37856349,RD-461,483,119,Bike,Low,Snow,9282,Slippery,No,None,No,30.66,80.77,2018,3,12,18,Monday,0,0
3539,2021-07-27 00:42:00,13.09674236,81.51400597,RD-354,431,68,Mixed,Very High,Rain,9263,Dry,No,None,No,40.22,74.14,2021,7,27,0,Tuesday,0,0
3540,2019-02-01 04:56:00,34.09906772,92.8235025,RD-360,30,24,Bus,Low,Clear,9340,Slippery,No,None,No,21.88,42.7,2019,2,1,4,Friday,0,0
3541,2021-08-13 22:48:00,19.2106513,70.91010649,RD-296,315,54,Car,Medium,Rain,9948,Wet,No,None,Yes,26.32,38.72,2021,8,13,22,Friday,0,1
3542,2019-09-11 01:41:00,28.24631099,92.99887078,RD-420,282,58,Car,High,Snow,6297,Under Maintenance,No,None,No,44.27,48.98,2019,9,11,1,Wednesday,0,0
3543,2022-12-08 04:38:00,24.53532215,82.4132445,RD-465,295,50,Bus,High,Storm,295,Wet,No,None,No,24.41,88.56,2022,12,8,4,Thursday,0,0
3544,2018-05-05 10:58:00,9.577334908,87.15357218,RD-49,252,115,Truck,Very High,Snow,7010,Wet,No,None,No,30.28,45.41,2018,5,5,10,Saturday,0,0
3545,2023-12-06 10:08:00,28.56328251,91.6456465,RD-305,308,44,Truck,High,Fog,9742,Under Maintenance,No,None,No,45.94,57.37,2023,12,6,10,Wednesday,0,0
3546,2023-10-10 15:11:00,30.91013718,76.82548107,RD-329,47,28,Car,Low,Clear,9844,Slippery,Yes,None,No,24.65,31.8,2023,10,10,15,Tuesday,1,0
3547,2021-08-23 19:59:00,36.49170049,95.67280355,RD-154,134,115,Bike,Low,Rain,9253,Slippery,Yes,None,No,22.48,53.83,2021,8,23,19,Monday,1,0
3548,2023-03-13 14:20:00,20.06770233,70.42835173,RD-20,324,89,Mixed,Medium,Snow,8734,Dry,No,None,No,34.54,64.28,2023,3,13,14,Monday,0,0
3549,2022-02-23 10:51:00,22.58501547,83.30232689,RD-375,68,112,Bus,High,Clear,7396,Wet,No,None,No,29.07,87.19,2022,2,23,10,Wednesday,0,0
3550,2019-04-22 01:25:00,33.37115276,75.3892977,RD-414,53,62,Mixed,High,Rain,5440,Under Maintenance,No,None,Yes,36.9,61.0,2019,4,22,1,Monday,0,1
3551,2022-12-12 20:45:00,15.80672208,79.83044262,RD-296,341,35,Mixed,Medium,Snow,9896,Under Maintenance,No,None,No,44.11,79.15,2022,12,12,20,Monday,0,0
3552,2020-02-05 16:39:00,13.48513635,81.01705972,RD-196,40,54,Mixed,Medium,Snow,5913,Dry,No,None,No,24.11,62.83,2020,2,5,16,Wednesday,0,0
3553,2022-05-23 22:33:00,11.85439792,94.52083997,RD-41,245,14,Bus,Very High,Snow,3554,Under Maintenance,No,None,No,37.42,32.45,2022,5,23,22,Monday,0,0
3554,2022-04-04 06:36:00,36.36931418,80.80586419,RD-400,174,88,Bike,Very High,Fog,3261,Wet,Yes,Fatal,Yes,35.17,48.9,2022,4,4,6,Monday,1,1
3555,2020-03-12 11:08:00,15.84041783,88.24048822,RD-29,367,18,Bus,Medium,Fog,2662,Slippery,No,None,No,24.32,64.53,2020,3,12,11,Thursday,0,0
3556,2022-04-25 08:14:00,29.9644405,95.601132,RD-472,312,23,Car,High,Rain,8113,Under Maintenance,No,None,No,38.72,87.04,2022,4,25,8,Monday,0,0
3557,2022-09-24 16:49:00,21.04034748,82.34144486,RD-395,260,34,Bike,High,Rain,2511,Slippery,No,None,No,28.21,81.55,2022,9,24,16,Saturday,0,0
3558,2022-01-30 11:29:00,14.97668587,79.84098794,RD-172,208,61,Car,High,Clear,3908,Under Maintenance,Yes,Major,Yes,34.64,43.7,2022,1,30,11,Sunday,1,1
3559,2022-10-28 14:06:00,34.48668019,96.21608486,RD-179,464,20,Mixed,High,Storm,1162,Under Maintenance,No,None,No,22.47,43.21,2022,10,28,14,Friday,0,0
3560,2022-02-10 14:44:00,21.45041755,92.00261429,RD-451,428,26,Bike,Medium,Clear,362,Under Maintenance,No,None,No,33.79,42.07,2022,2,10,14,Thursday,0,0
3561,2020-08-01 00:11:00,24.41270642,95.25341434,RD-419,228,58,Mixed,Medium,Storm,530,Dry,No,None,No,29.19,85.35,2020,8,1,0,Saturday,0,0
3562,2022-08-19 23:28:00,14.45231102,79.51953158,RD-223,163,88,Car,Very High,Snow,1207,Wet,No,None,No,44.67,81.16,2022,8,19,23,Friday,0,0
3563,2021-07-08 14:52:00,17.40041707,88.19340733,RD-214,193,74,Bus,Medium,Snow,7474,Dry,No,None,No,21.71,76.49,2021,7,8,14,Thursday,0,0
3564,2023-06-03 23:59:00,29.68293906,75.23870665,RD-477,497,113,Bike,High,Clear,3685,Under Maintenance,No,None,No,32.56,53.56,2023,6,3,23,Saturday,0,0
3565,2018-08-30 04:43:00,17.94829841,93.10883826,RD-445,392,47,Mixed,Medium,Fog,9324,Wet,No,None,No,33.75,60.26,2018,8,30,4,Thursday,0,0
3566,2019-08-21 08:05:00,22.67279795,95.05929615,RD-62,308,101,Truck,Very High,Fog,9047,Under Maintenance,No,None,No,41.75,57.86,2019,8,21,8,Wednesday,0,0
3567,2023-10-15 03:32:00,11.31630884,75.76812716,RD-446,412,109,Mixed,High,Rain,5589,Under Maintenance,No,None,No,37.23,45.2,2023,10,15,3,Sunday,0,0
3568,2021-02-21 16:08:00,32.65192739,71.04303981,RD-395,159,23,Car,Medium,Rain,3726,Slippery,No,None,Yes,40.02,60.3,2021,2,21,16,Sunday,0,1
3569,2020-11-20 12:18:00,29.38986731,73.82130763,RD-117,450,9,Car,Medium,Clear,4924,Dry,No,None,No,43.31,31.83,2020,11,20,12,Friday,0,0
3570,2021-02-01 02:20:00,30.06160077,86.35213179,RD-383,74,75,Bus,Low,Fog,7464,Slippery,No,None,No,45.87,37.91,2021,2,1,2,Monday,0,0
3571,2020-09-06 04:27:00,13.16737074,75.89331533,RD-335,388,102,Bike,High,Snow,2421,Under Maintenance,No,None,No,29.42,83.2,2020,9,6,4,Sunday,0,0
3572,2021-09-04 23:44:00,22.35952843,86.51971422,RD-435,171,24,Truck,High,Snow,2252,Wet,No,None,No,36.14,75.1,2021,9,4,23,Saturday,0,0
3573,2023-09-12 18:56:00,8.798697081,78.15547234,RD-309,59,19,Car,Very High,Fog,8948,Slippery,No,None,No,45.2,55.37,2023,9,12,18,Tuesday,0,0
3574,2022-12-18 07:18:00,17.13758326,94.58822784,RD-476,169,42,Bike,Very High,Clear,6900,Slippery,No,None,No,49.68,61.03,2022,12,18,7,Sunday,0,0
3575,2019-05-01 01:40:00,18.0925661,81.12533284,RD-6,318,5,Truck,Very High,Rain,9412,Dry,No,None,No,46.69,52.2,2019,5,1,1,Wednesday,0,0
3576,2022-01-04 18:18:00,34.49701503,82.43103664,RD-325,486,9,Bus,Very High,Clear,8195,Slippery,No,None,No,31.14,74.45,2022,1,4,18,Tuesday,0,0
3577,2020-02-13 12:06:00,36.79070117,78.09388393,RD-399,479,102,Bike,Low,Fog,854,Wet,No,None,No,25.85,77.05,2020,2,13,12,Thursday,0,0
3578,2021-08-30 10:52:00,25.91463114,70.11809731,RD-324,60,58,Mixed,Very High,Clear,8771,Wet,No,None,No,34.68,75.8,2021,8,30,10,Monday,0,0
3579,2020-10-01 17:34:00,22.98629378,82.31545059,RD-196,285,89,Truck,Low,Fog,8945,Under Maintenance,No,None,No,42.25,73.36,2020,10,1,17,Thursday,0,0
3580,2019-08-30 03:08:00,20.76257909,90.45656912,RD-28,451,65,Mixed,Very High,Clear,2633,Under Maintenance,No,None,No,34.78,42.27,2019,8,30,3,Friday,0,0
3581,2020-08-15 06:51:00,8.530590884,95.63742783,RD-157,357,82,Mixed,High,Storm,8863,Slippery,No,None,Yes,34.5,50.28,2020,8,15,6,Saturday,0,1
3582,2019-01-19 14:43:00,31.20337984,70.2206929,RD-269,54,21,Truck,Low,Snow,3940,Dry,Yes,Minor,No,45.15,58.19,2019,1,19,14,Saturday,1,0
3583,2018-02-17 21:28:00,27.48294948,91.12452827,RD-22,443,80,Mixed,High,Storm,8996,Wet,No,None,No,30.84,49.85,2018,2,17,21,Saturday,0,0
3584,2020-12-13 09:05:00,26.82928676,75.74478203,RD-164,389,31,Truck,Very High,Fog,924,Dry,No,None,No,45.79,75.3,2020,12,13,9,Sunday,0,0
3585,2018-09-22 23:58:00,31.46225828,91.86169834,RD-277,124,74,Mixed,Very High,Snow,352,Wet,No,None,No,32.2,49.76,2018,9,22,23,Saturday,0,0
3586,2022-08-09 07:21:00,34.91357185,77.91839353,RD-290,357,107,Bus,Low,Storm,9821,Slippery,No,None,No,29.85,38.29,2022,8,9,7,Tuesday,0,0
3587,2023-07-27 05:26:00,19.29637055,71.31856396,RD-77,145,116,Bus,Very High,Clear,3461,Wet,No,None,No,33.62,53.94,2023,7,27,5,Thursday,0,0
3588,2022-02-11 06:27:00,20.36568401,85.7485574,RD-168,376,29,Bike,Very High,Clear,9799,Under Maintenance,No,None,No,42.87,88.79,2022,2,11,6,Friday,0,0
3589,2022-12-01 07:46:00,36.27903071,93.92322731,RD-258,30,95,Mixed,High,Snow,3456,Under Maintenance,No,None,Yes,23.78,43.55,2022,12,1,7,Thursday,0,1
3590,2019-11-20 15:50:00,27.26832068,73.26607568,RD-358,27,49,Bus,Low,Fog,1478,Dry,No,None,No,25.89,66.73,2019,11,20,15,Wednesday,0,0
3591,2022-03-23 14:41:00,32.68918105,68.63234518,RD-114,371,6,Bus,Very High,Storm,2559,Slippery,No,None,No,48.54,55.98,2022,3,23,14,Wednesday,0,0
3592,2022-03-04 08:12:00,14.42551662,93.6314102,RD-79,280,26,Bus,Very High,Fog,1619,Under Maintenance,No,None,No,25.26,34.26,2022,3,4,8,Friday,0,0
3593,2018-10-30 03:52:00,17.19518054,88.2370589,RD-26,403,100,Car,Very High,Clear,5022,Dry,No,None,No,37.03,59.27,2018,10,30,3,Tuesday,0,0
3594,2018-08-27 03:24:00,19.35655159,91.45218906,RD-345,228,58,Mixed,Very High,Rain,2498,Dry,Yes,Major,No,37.38,72.13,2018,8,27,3,Monday,1,0
3595,2020-06-15 14:41:00,17.19106027,69.73529609,RD-375,328,21,Bike,Very High,Rain,6244,Wet,No,None,No,34.69,60.79,2020,6,15,14,Monday,0,0
3596,2018-01-10 06:29:00,33.64316341,93.82320291,RD-202,475,65,Bus,High,Fog,3331,Dry,No,None,No,39.34,82.33,2018,1,10,6,Wednesday,0,0
3597,2018-01-07 09:50:00,22.83379568,80.15552501,RD-498,413,105,Truck,Medium,Clear,7436,Slippery,No,None,Yes,26.89,47.34,2018,1,7,9,Sunday,0,1
3598,2020-05-18 20:46:00,35.65576608,94.03089784,RD-229,130,70,Car,Low,Clear,7820,Slippery,No,None,No,36.58,35.17,2020,5,18,20,Monday,0,0
3599,2021-07-17 20:31:00,17.31835088,69.88281681,RD-386,71,30,Mixed,Medium,Rain,6503,Dry,No,None,No,31.17,86.19,2021,7,17,20,Saturday,0,0
3600,2018-09-19 03:46:00,9.080094278,93.65942372,RD-305,495,60,Bike,Low,Rain,1918,Slippery,No,None,No,39.85,52.69,2018,9,19,3,Wednesday,0,0
3601,2022-02-10 05:28:00,12.00378117,87.52791964,RD-295,106,37,Bus,Very High,Storm,4895,Slippery,No,None,Yes,24.24,64.58,2022,2,10,5,Thursday,0,1
3602,2021-02-16 01:23:00,14.29504255,84.07378668,RD-259,260,5,Truck,Very High,Storm,3912,Slippery,Yes,Major,No,37.13,77.52,2021,2,16,1,Tuesday,1,0
3603,2022-05-11 10:25:00,26.55912132,69.79164391,RD-47,445,44,Car,Very High,Rain,9734,Under Maintenance,No,None,No,25.56,49.46,2022,5,11,10,Wednesday,0,0
3604,2021-03-22 17:09:00,13.251549,87.96410835,RD-114,423,47,Truck,Low,Fog,2627,Wet,No,None,Yes,28.36,72.97,2021,3,22,17,Monday,0,1
3605,2022-10-22 13:20:00,19.06345719,85.33545101,RD-222,396,48,Truck,High,Snow,2956,Slippery,No,None,No,26.56,38.13,2022,10,22,13,Saturday,0,0
3606,2018-04-01 12:48:00,31.0662179,89.06237871,RD-149,138,66,Car,High,Clear,754,Slippery,No,None,No,25.49,47.48,2018,4,1,12,Sunday,0,0
3607,2023-06-20 00:59:00,11.61801144,88.78478745,RD-403,255,40,Truck,High,Clear,6300,Slippery,No,None,No,44.77,38.68,2023,6,20,0,Tuesday,0,0
3608,2019-08-30 18:50:00,10.33392401,80.86829537,RD-202,19,60,Bus,High,Clear,1346,Slippery,No,None,No,28.57,78.67,2019,8,30,18,Friday,0,0
3609,2021-08-11 03:46:00,23.65913666,73.9357553,RD-76,314,43,Car,Low,Storm,1235,Dry,No,None,No,47.81,43.36,2021,8,11,3,Wednesday,0,0
3610,2022-05-21 09:55:00,28.24400156,94.65008127,RD-68,74,93,Mixed,Very High,Rain,9379,Under Maintenance,No,None,No,49.1,73.04,2022,5,21,9,Saturday,0,0
3611,2022-01-28 22:15:00,34.41764246,94.84209801,RD-173,256,17,Car,Very High,Storm,2962,Slippery,No,None,Yes,37.14,86.6,2022,1,28,22,Friday,0,1
3612,2018-12-08 04:04:00,27.19732352,74.14600771,RD-43,426,43,Bike,High,Rain,4420,Slippery,No,None,No,24.29,61.67,2018,12,8,4,Saturday,0,0
3613,2019-01-14 17:49:00,35.43918746,86.28894616,RD-244,388,104,Bus,Low,Fog,4589,Dry,No,None,No,31.24,62.4,2019,1,14,17,Monday,0,0
3614,2019-05-29 03:20:00,15.09125525,73.88324554,RD-293,358,16,Mixed,Very High,Storm,8682,Dry,Yes,Fatal,No,43.93,57.66,2019,5,29,3,Wednesday,1,0
3615,2022-08-07 09:15:00,17.91281678,92.97551084,RD-382,428,25,Bus,High,Rain,5559,Slippery,Yes,Major,No,31.02,49.55,2022,8,7,9,Sunday,1,0
3616,2020-08-10 16:27:00,32.33998067,70.84818621,RD-26,174,91,Bus,Low,Fog,4567,Slippery,No,None,No,22.61,58.54,2020,8,10,16,Monday,0,0
3617,2023-12-27 03:33:00,31.52056079,96.71572403,RD-281,188,22,Car,Medium,Storm,1196,Under Maintenance,No,None,No,36.7,66.17,2023,12,27,3,Wednesday,0,0
3618,2021-10-17 21:02:00,27.28182042,85.7149955,RD-205,488,17,Mixed,Very High,Clear,6023,Wet,No,None,Yes,45.35,89.16,2021,10,17,21,Sunday,0,1
